PolicyID,ClaimAmount
48789,1422
48795,1166
48823,1138
48824,70
48829,1191
48835,1179
48839,950
48849,1590
48907,1156
48923,1137
48934,1853
48945,1074
48948,12786
48961,1124
48963,895
48970,1084
48982,1119
49034,1204
49035,957
49036,587
49146,1113
49190,1133
49195,1155
49209,5354
49219,714
49223,1155
49223,646
49226,83
49278,137003
49285,1323
49286,285
49298,1166
49332,1137
49338,1124
49358,1109
49359,1745
49360,268
49397,1138
49402,1661
49421,1123
49435,1123
49447,1142
49448,494
49486,1693
49588,295
49630,1040
49675,62
49677,1425
49691,931
49695,1092
49696,703
49697,86
49748,44
49748,1105
49762,1150
49774,1110
49828,4420
49835,1077
49840,1259
49885,213
49897,1118
49900,1080
49954,1159
49983,7061
50021,2720
50042,658
50055,709
50075,57
50091,145
50099,678
50115,6554
50145,1179
50153,1072
50159,515
50173,2601
50178,357
50199,1133
50223,1126
50228,1174
50237,189
50264,72
50290,1189
50301,341
50301,163
50319,18
50327,853
50348,1110
50364,1320
50388,1080
50416,1064
50435,1170
50457,66
50458,563
50492,1273
50506,1411
50511,732
50526,62
50545,51857
50545,1080
50562,1103
50600,114
50607,1118
50626,350
50631,306
50658,288
50659,1111
50735,1959
50740,301302
50767,1087
50775,65
50795,590
50839,323
50903,1147
50910,83
50910,704
50924,1117
50991,489
51021,1259
51031,2406
51036,1079
51073,224
51077,1114
51093,1888
51119,114
51121,40114
51143,1095
51145,1150
51167,13
51180,6436
51220,2989
51251,1153
51262,1091
51300,1560
51308,2234
51367,1120
51376,93
51378,85
51383,7380
51396,1099
51403,308
51477,28
51477,1110
51497,1171
51507,218
51516,2654
51540,1108
51555,2969
51582,83
51594,2097
51605,1142
51623,69150
51627,1825
51644,1142
51691,636
51698,1266
51718,1138
51740,1092
51750,1098
51751,1151
51754,1354
51760,1456
51812,1120
51828,1844
51849,311
51881,3513
51904,1158
51910,477
51933,1114
51938,25
51943,1166
51959,708
52074,1063
52087,1139
52109,1087
52133,1238
52169,1097
52171,1196
52184,1113
52189,1121
52208,2073
52278,557
52282,526
52291,1101
52295,81
52333,1457
52391,1086
52397,684
52418,1638
52450,1079
52475,615
52480,1137
52490,1150
52516,2258
52539,206
52548,831
52585,58
52593,3613
52627,1109
52645,2819
52667,83
52677,1498
52686,70
52692,317
52709,2753
52739,1154
52748,1634
52749,1113
52816,1855
52899,1092
52931,1128
52953,87
52959,1136
52968,1084
52987,1145
53010,1062
53032,773
53096,1130
53106,1525
53112,466
53142,1939
53184,1110
53184,1084
53214,1136
53223,1199
53276,1211
53289,6829
53301,35219
53307,1103
53309,312
53330,574
53363,728
53382,3081
53432,1147
53447,370
53450,1097
53454,194
53459,1079
53477,1103
53484,80
53484,1500
53485,1162
53526,2213
53538,1110
53581,1243
53626,1145
53630,1137
53639,1695
53686,1156
53707,40
53746,599
53751,1085
53776,1128
53797,2263
53831,1012
53846,1182
53875,91
53905,415
53912,47
53923,1134
53934,1153
53939,1167
53947,1148
53957,1170
53986,62
53998,528
54001,828
54083,1151
54089,1100
54144,1139
54158,1133
54196,1151
54226,608
54261,1129
54267,8005
54302,1100
54326,1135
54364,2665
54385,1147
54391,293
54429,1091
54457,292
54474,65
54538,93
54635,417
54641,1152
54651,1118
54674,1123
54698,210
54747,91
54777,67
54777,1158
54791,1031
54797,2687
54799,1160
54817,1103
54832,748
54833,1684
54857,1114
54858,1083
54884,1175
54899,1246
54953,1125
54977,1231
54978,382
54987,1631
55006,1178
55007,1297
55008,680
55016,1287
55020,1125
55023,1138
55037,375
55059,879
55090,1173
55106,85
55109,1170
55143,917
55231,1119
55266,1060
55290,1178
55300,1205
55303,551
55322,87
55331,15074
55337,3984
55348,5120
55355,81
55371,1999
55394,1093
55403,1069
55417,925
55533,1092
55541,1141
55542,17
55555,557
55571,1125
55583,579
55589,666
55607,3345
55653,652
55667,583
55696,907
55710,1118
55711,1126
55723,1100
55732,106
55746,1097
55756,1096
55771,78
55775,2637
55777,439
55835,1056
55849,1108
55871,1140
55886,1098
55899,1164
55909,1319
55944,65
55982,1199
55995,31488
56069,1123
56086,1161
56099,497
56142,4490
56199,1207
56221,1140
56239,1087
56284,931
56315,1119
56315,2474
56323,1142
56327,1309
56331,1356
56340,1941
56367,50
56374,1127
56398,1103
56425,80
56566,1134
56571,515
56596,3475
56613,4147
56618,1126
56676,1153
56676,1120
56693,1179
56702,1101
56711,2785
56711,570
56731,1130
56743,164
56751,108
56760,1196
56766,69
56849,1119
56850,1090
56856,1114
56856,1131
56858,1092
56895,1122
56897,80
56918,156
56938,1052
56982,594
56987,1108
56992,481
56997,986
57010,1166
57040,40
57067,1157
57099,57
57200,1169
57244,125
57261,196
57326,1108
57330,1113
57359,1090
57374,1039
57390,1115
57407,788
57412,1042
57445,4863
57471,1216
57534,48
57608,1131
57612,1902
57615,4244
57618,559
57623,1170
57651,844
57680,1179
57689,1139
57712,1398
57717,2065
57816,5252
57819,1094
57840,1152
57851,3905
57868,77
57888,1090
57904,1100
57904,628
57992,167
58006,85804
58011,414
58015,1142
58025,1146
58084,1939
58088,1204
58093,58
58098,1518
58108,9
58127,1146
58169,5566
58216,639
58245,1385
58278,1093
58307,4421
58327,1676
58333,522
58364,2876
58369,887
58376,998
58380,6612
58394,1180
58394,1138
58401,2365
58404,1854
58410,772
58417,1138
58420,1424
58428,317
58434,1059
58454,1122
58456,1195
58465,10167
58519,638
58523,617
58528,1115
58537,1120
58565,1191
58572,1551
58599,17
58611,509
58626,1137
58630,1139
58638,1140
58680,1411
58693,1122
58700,1177
58722,3187
58724,489
58740,1134
58745,1154
58751,1158
58754,419
58766,1099
58805,1103
58812,1249
58860,1129
58864,1113
58871,115
58882,1169
58883,649
58899,229
58912,1109
58916,3798
58920,15
58923,1132
58926,536
58948,1375
58960,92
58993,1357
59001,1121
59045,1142
59050,75
59060,4087
59075,1092
59077,955
59095,1243
59107,1118
59115,1117
59130,1016
59131,1149
59137,1103
59158,1074
59177,1135
59253,1715
59271,1866
59352,3322
59362,174
59613,1123
59646,1599
59646,1133
59710,1155
59753,9205
59795,1825
59796,1130
59890,1527
59957,1152
59980,1867
60001,1678
60006,1130
60029,1159
60107,1110
60130,1121
60133,1171
60268,1132
60288,3129
60288,1090
60308,238
60369,648
60387,1765
60391,1117
60406,1087
60437,1132
60458,2211
60481,83
60546,1069
60588,1096
60589,1144
60595,1095
60600,1646
60669,1078
60722,1168
60771,664
60771,2213
60781,1093
60835,1168
60839,1142
60878,601
60899,1123
60925,1194
60971,1426
60972,1098
61090,1183
61101,441
61167,1093
61183,516
61259,661
61357,1049
61405,1090
61443,2371
61454,1095
61463,1084
61617,1080
61634,1076
61647,2569
61662,1145
61766,1087
61779,1075
61809,1104
61816,551
61895,1121
61905,1104
61916,820
61935,1597
61979,2966
61979,589
62006,1099
62047,1125
62097,545
62136,6016
62158,4195
62159,1109
62163,1172
62165,1132
62197,1103
62224,2271
62261,1167
62299,1165
62337,1120
62350,407
62356,1173
62366,382
62386,3084
62405,607
62463,1101
62481,1125
62483,1151
62514,1130
62555,1652
62574,1127
62586,1077
62588,238
62588,1161
62617,1116
62721,1057
62729,1132
62730,1108
62730,1128
62811,1168
62858,554
62870,2078
62922,1119
62928,4209
62928,2315
62931,1140
62965,556
62979,404
63004,1786
63042,2437
63087,1086
63114,1102
63135,1196
63176,1131
63250,1111
63312,368
63313,212
63321,1151
63332,9552
63340,1151
63399,1142
63457,1889
63547,1190
63594,1167
63691,564
63721,1113
63732,1122
63744,287
63785,1114
63818,1110
63850,18094
63850,4722
63892,1160
64027,1126
64071,35191
64076,1122
64138,1343
64245,593
64330,539
64334,1169
64351,1008
64403,136
64576,1158
64599,1186
64773,1128
64809,310
64811,3453
64848,1530
64900,1189
64985,88
64986,1065
65011,1106
65064,1111
65068,1088
65073,1096
65096,731
65124,307
65138,585
65144,1160
65199,201
65200,1101
65254,120931
65292,1105
65322,1113
65331,1071
65358,783
65413,229
65420,1127
65428,1539
65432,1490
65464,346
65464,1186
65467,1124
65473,1121
65513,1105
65555,1579
65591,2835
65607,61
65657,84
65705,1082
65716,432
65758,411
65765,217
65771,1111
65793,1131
65799,69
65828,1554
65850,1130
65889,1119
65889,1090
65983,15063
65989,197
66024,16342
66031,1097
66033,1192
66034,261
66047,596
66049,1667
66096,1186
66101,1144
66110,1142
66198,1077
66212,1128
66219,3108
66241,1181
66244,61
66290,1173
66305,1081
66321,1078
66340,1195
66366,1164
66423,1386
66443,378
66477,1126
66490,844
66519,1065
66540,23
66547,1109
66659,126
66659,1133
66684,1116
66690,753
66695,572
66695,3164
66703,1132
66705,1142
66723,1083
66723,1135
66726,1146
66773,580
66789,1224
66797,2548
66798,1314
66851,227
66857,1178
66860,1724
66881,1066
66895,754
66914,1102
67043,280
67044,1173
67049,1099
67153,60
67172,1120
67176,1214
67188,1370
67199,2588
67235,1178
67244,1111
67313,1123
67317,3295
67342,1576
67343,674
67360,1142
67374,1116
67376,11664
67376,197
67414,1119
67419,1120
67427,4844
67439,1105
67439,1170
67485,1130
67495,4268
67517,1062
67524,1013
67540,1158
67546,830
67571,626
67577,24
67614,1082
67616,98
67634,3577
67741,43
67748,72
67778,1153
67794,1158
67807,4527
67845,7
67863,3835
67864,1106
67923,1224
67937,1178
68008,44854
68033,1088
68086,1099
68155,893
68213,388
68291,1105
68305,648
68315,115
68337,1123
68338,1056
68349,176
68390,87
68392,3689
68420,2628
68426,67
68440,204
68510,544
68515,1144
68548,59
68554,1128
68581,1106
68600,1102
68637,5006
68641,1449
68670,1188
68671,837
68703,1087
68707,3706
68744,1104
68777,75
68839,1076
68845,1192
68856,1107
68893,1156
68935,1177
68941,1146
68973,1099
68975,70
68981,1136
68984,134
68987,77
69005,81
69005,4227
69018,2418
69032,1121
69040,2395
69041,1123
69045,1913
69052,1100
69065,1660
69130,1138
69132,121
69137,1135
69187,409
69209,3097
69222,76
69254,1026
69261,1100
69296,926
69324,523
69327,888
69327,11
69343,1100
69352,13417
69359,406
69406,1137
69425,1108
69430,1132
69432,1827
69487,947
69490,556
69497,1120
69501,1047
69502,259
69596,892
69639,1162
69669,507
69742,151
69756,1792
69770,1139
69776,1206
69864,671
69870,1175
69877,191
69894,1086
69906,1108
69917,1333
69940,1196
69956,1154
69965,1105
70009,419
70049,1157
70058,1133
70068,3244
70071,142
70074,1642
70098,1138
70100,531
70170,1180
70192,1134
70202,1097
70260,1161
70260,814
70277,548
70370,1178
70378,2784
70438,2286
70472,1321
70489,4593
70531,1162
70562,1065
70615,5220
70635,1855
70640,127
70681,1172
70746,573
70770,1127
70836,1040
70849,1087
70874,1617
70887,2976
70895,1150
70926,1093
70926,1109
70939,5894
70975,1065
70982,1109
71040,793
71065,2913
71075,1077
71108,840
71140,2541
71182,1123
71202,418
71243,74
71264,1141
71288,2249
71293,1164
71329,991
71372,2491
71383,1129
71390,356
71402,1122
71402,807
71409,1060
71430,1131
71469,1184
71494,1582
71531,1111
71550,65
71553,1080
71665,1134
71672,1136
71682,54
71733,1153
71742,1144
71770,38
71772,1050
71779,1096
71779,1563
71786,1107
71811,42919
71822,1148
71867,1132
71893,1086
71925,91
71992,237
72039,1227
72045,1107
72048,175
72061,819
72067,1535
72077,210
72085,1124
72148,1076
72150,1383
72164,2798
72203,57
72204,1192
72212,30
72217,1052
72228,1666
72230,319
72254,1410
72325,1147
72333,1165
72349,561
72389,358
72405,1106
72414,201
72429,1074
72460,4091
72463,1105
72476,905
72480,338
72500,1692
72502,1140
72518,8355
72521,45
72550,1116
72557,1092
72602,1081
72605,1090
72606,1076
72623,2176
72644,63
72648,211
72666,1113
72670,118
72680,646
72683,3107
72708,1758
72712,1129
72761,86
72778,8064
72787,14
72860,202
72871,869
72912,1047
72913,914
72913,1146
72920,5720
72931,101
72931,49
72937,1107
72960,1118
72985,234
73023,560
73103,10729
73139,74
73142,1654
73165,914
73209,1080
73212,1256
73233,1151
73280,87
73311,94
73317,134
73339,946
73351,1123
73372,826
73385,3251
73399,1099
73428,112
73446,33
73448,545
73465,2633
73479,1156
73489,113
73519,1086
73523,1135
73528,1087
73541,4860
73546,1276
73557,1139
73558,63
73568,1064
73571,1143
73593,2008
73596,1818
73597,68
73598,18
73604,8
73631,2286
73638,2970
73640,1146
73643,1133
73662,3178
73669,1594
73670,232
73674,334
73686,1163
73714,1113
73755,1138
73758,1153
73776,1129
73779,1342
73780,1161
73816,340
73843,1053
73856,809
73877,1134
73933,1125
73961,622
73965,1492
73969,1100
73973,6081
73986,1149
74019,533
74024,1118
74025,1167
74029,48
74032,32
74070,1122
74080,1016
74172,1165
74177,862
74180,84
74211,1133
74228,1163
74254,1124
74303,79
74305,82
74324,90
74349,1944
74374,1154
74409,786
74492,1101
74497,65
74499,495
74519,335
74526,132502
74530,870
74539,1557
74545,1146
74564,1110
74567,1126
74592,5494
74607,1293
74613,1167
74625,1122
74632,1157
74632,87
74644,1506
74656,1050
74710,95
74712,1080
74727,5363
74733,566
74760,532
74812,1078
74813,1010
74851,1197
74872,1648
74914,1149
74946,808
74960,6496
74976,1063
74980,403
74992,756
75002,1087
75017,1148
75052,1130
75089,127
75106,1108
75109,892
75126,58
75197,1100
75203,275
75208,74
75211,1165
75258,1138
75259,101
75280,805
75283,1309
75304,1153
75305,81
75327,5433
75333,2436
75347,1187
75369,1166
75422,1631
75448,1098
75462,1156
75462,94
75466,1108
75469,1175
75526,1139
75589,350
75607,1146
75617,1151
75632,1154
75638,1135
75640,968
75677,1123
75679,2243
75688,1129
75692,1147
75715,1146
75748,1105
75751,1069
75827,1147
75845,1117
75848,40
75859,4582
75882,1123
75917,87
75930,1102
75943,1105
75954,1056
75964,2289
75988,1141
75988,55
76005,2152
76077,1033
76086,1537
76090,1247
76097,80
76099,1112
76099,253
76132,1119
76141,1156
76146,1129
76150,1125
76190,1168
76191,66
76221,1096
76227,568
76227,130
76229,2860
76239,40
76250,717
76257,1095
76285,1136
76301,1314
76306,213
76321,101
76338,1126
76354,1061
76382,1096
76401,1101
76433,1054
76451,560
76479,1122
76485,1154
76486,34
76502,59
76541,1093
76541,1104
76548,1856
76573,1125
76576,996
76647,2620
76704,1026
76724,3103
76753,242
76758,481
76776,566
76781,643
76798,4446
76807,1135
76818,1103
76841,1308
76842,5284
76843,1110
76862,1101
76865,484
76915,1121
76930,1500
76937,1095
76947,1581
76963,629
76967,1195
77011,1128
77014,89
77038,578
77048,1136
77050,1134
77055,1132
77060,188
77071,1092
77080,1137
77100,1135
77100,1107
77103,1240
77113,527
77159,1091
77196,1457
77198,1163
77202,48
77247,586
77250,1118
77356,3531
77358,1153
77362,1088
77395,475
77423,1115
77442,2732
77449,1112
77466,412
77479,1067
77488,1158
77508,534
77520,1056
77567,2318
77578,70
77578,387
77614,1135
77651,1115
77677,1110
77691,1138
77734,302
77758,70
77769,1014
77862,2689
77919,1108
77926,1508
77944,591
77954,1141
78017,970
78038,3412
78077,1164
78109,1125
78151,482
78170,3676
78192,230
78214,844
78228,98
78228,544
78244,79
78257,1143
78258,92
78258,655
78277,3015
78289,50
78303,4424
78376,1643
78440,1107
78446,1132
78475,1671
78490,1614
78517,3804
78525,1080
78596,45
78627,1091
78649,103
78701,2065
78730,299
78742,70
78795,2154
78799,1116
78804,1140
78806,1161
78823,1298
78848,1090
78873,2912
78954,1136
78972,628
78997,725
79049,565
79058,1328
79075,886
79130,1111
79155,1104
79161,1046
79189,340
79198,1183
79206,800
79233,8135
79236,523
79278,866
79299,1125
79307,1166
79350,1107
79367,1110
79405,1131
79407,2545
79410,1072
79412,1122
79422,63569
79509,81
79539,1098
79559,87
79580,3071
79613,1093
79623,72
79703,1093
79745,1083
79780,87
79815,358
79840,1777
79947,1174
79972,102
80010,1056
80016,4968
80028,1100
80064,1095
80073,1083
80095,362
80126,85
80149,695
80156,2584
80161,7282
80177,1135
80196,1145
80252,7825
80257,804
80268,1185
80271,2448
80288,312
80306,1115
80319,8868
80325,1123
80345,2797
80384,1174
80420,1113
80457,3746
80459,1081
80467,778
80474,11432
80525,721
80560,558
80586,1117
80588,209
80661,2978
80673,3067
80673,241
80679,61
80685,87
80688,84
80690,462
80697,194
80699,1114
80700,1444
80719,4917
80730,82
80747,1124
80780,542
80783,3081
80798,1175
80929,1114
80931,1101
80967,991
80969,1077
80971,249
80989,3156
81026,5023
81086,3392
81096,292
81121,1180
81168,1174
81197,2760
81203,1115
81205,1150
81265,859
81265,1173
